orpha:10	48,xxyy syndrome	48,xxyy syndrome
orpha:86813	helicoid peripapillary chorioretinal degeneration	atrophia areata
orpha:86813	helicoid peripapillary chorioretinal degeneration	scra
orpha:86813	helicoid peripapillary chorioretinal degeneration	sveinsson chorioretinal atrophy
orpha:86814	benign adult familial myoclonic epilepsy	benign adult familial myoclonic epilepsy
orpha:86814	benign adult familial myoclonic epilepsy	adcme
orpha:86814	benign adult familial myoclonic epilepsy	autosomal dominant cortical myoclonus and epilepsy
orpha:86814	benign adult familial myoclonic epilepsy	bafme
orpha:86814	benign adult familial myoclonic epilepsy	benign adult familial myoclonus epilepsy
orpha:86814	benign adult familial myoclonic epilepsy	fame
orpha:86814	benign adult familial myoclonic epilepsy	fcmte
orpha:86814	benign adult familial myoclonic epilepsy	familial adult myoclonic epilepsy
orpha:86814	benign adult familial myoclonic epilepsy	familial cortical myoclonic tremor and epilepsy
orpha:86815	aplasia of lacrimal and salivary glands	aplasia of lacrimal and salivary glands
orpha:86815	aplasia of lacrimal and salivary glands	alsg
orpha:86815	aplasia of lacrimal and salivary glands	congenital absence of lacrimal puncta and salivary glands
orpha:86816	congenital analbuminemia	congenital analbuminemia
orpha:86817	hemolytic anemia due to adenylate kinase deficiency	hemolytic anemia due to adenylate kinase deficiency
orpha:86818	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
orpha:86818	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	amme complex
orpha:86818	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	amme syndrome
orpha:86818	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	ats-mr
orpha:86819	atrichia with papular lesions	atrichia with papular lesions
orpha:86819	atrichia with papular lesions	papular atrichia
orpha:86820	familial avascular necrosis of femoral head	familial avascular necrosis of femoral head
orpha:86820	familial avascular necrosis of femoral head	familial osteonecrosis of the femoral head
orpha:86821	lissencephaly type 3-familial fetal akinesia sequence syndrome	lissencephaly type 3-familial fetal akinesia sequence syndrome
orpha:86822	lissencephaly type 3-metacarpal bone dysplasia syndrome	lissencephaly type 3-metacarpal bone dysplasia syndrome
orpha:86823	lissencephaly with cerebellar hypoplasia	lissencephaly with cerebellar hypoplasia
orpha:86823	lissencephaly with cerebellar hypoplasia	lch
orpha:86829	chronic neutrophilic leukemia	chronic neutrophilic leukemia
orpha:86830	chronic myeloproliferative disease, unclassifiable	chronic myeloproliferative disease, unclassifiable
orpha:86830	chronic myeloproliferative disease, unclassifiable	cmpd-u
orpha:86830	chronic myeloproliferative disease, unclassifiable	undifferentiated myeloproliferative disease
orpha:86834	juvenile myelomonocytic leukemia	juvenile myelomonocytic leukemia
orpha:86834	juvenile myelomonocytic leukemia	jmml
orpha:86834	juvenile myelomonocytic leukemia	juvenile chronic myelomonocytic leukemia
orpha:86836	refractory cytopenia with multilineage dysplasia	refractory cytopenia with multilineage dysplasia
orpha:86839	refractory anemia with excess blasts	refractory anemia with excess blasts
orpha:86841	myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality
orpha:86841	myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	5q- syndrome
orpha:86843	acute panmyelosis with myelofibrosis	acute panmyelosis with myelofibrosis
orpha:86843	acute panmyelosis with myelofibrosis	acute myelodysplasia with myelofibrosis
orpha:86843	acute panmyelosis with myelofibrosis	acute myelofibrosis
orpha:86843	acute panmyelosis with myelofibrosis	acute myelosclerosis
orpha:86845	acute myeloid leukaemia with myelodysplasia-related features	acute myeloid leukaemia with myelodysplasia-related features
orpha:86845	acute myeloid leukaemia with myelodysplasia-related features	aml with multilineage dysplasia
orpha:86845	acute myeloid leukaemia with myelodysplasia-related features	aml with myelodysplasia-related features
orpha:86845	acute myeloid leukaemia with myelodysplasia-related features	acute myeloid leukemia with multilineage dysplasia
orpha:86846	therapy related acute myeloid leukemia and myelodysplastic syndrome	therapy related acute myeloid leukemia and myelodysplastic syndrome
orpha:86846	therapy related acute myeloid leukemia and myelodysplastic syndrome	secondary aml
orpha:86846	therapy related acute myeloid leukemia and myelodysplastic syndrome	secondary acute myeloid leukemia
orpha:86846	therapy related acute myeloid leukemia and myelodysplastic syndrome	therapy-related aml and myelodysplastic syndrome
orpha:86849	acute basophilic leukemia	acute basophilic leukemia
orpha:86850	myeloid sarcoma	myeloid sarcoma
orpha:86850	myeloid sarcoma	chloroma
orpha:86850	myeloid sarcoma	extramedullary myeloid tumor
orpha:86850	myeloid sarcoma	granulocytic sarcoma
orpha:86851	acute leukemia of ambiguous lineage	acute leukemia of ambiguous lineage
orpha:86851	acute leukemia of ambiguous lineage	acute leukemia of indeterminate lineage
orpha:86851	acute leukemia of ambiguous lineage	hybrid acute leukemia
orpha:86851	acute leukemia of ambiguous lineage	mixed lineage acute leukemia
orpha:86851	acute leukemia of ambiguous lineage	mixed phenotype acute leukemia
orpha:86852	b-cell prolymphocytic leukemia	b-cell prolymphocytic leukemia
orpha:86852	b-cell prolymphocytic leukemia	b-pll
orpha:86854	splenic marginal zone lymphoma	splenic marginal zone lymphoma
orpha:86854	splenic marginal zone lymphoma	smzl
orpha:86855	plasmacytoma	plasmacytoma
orpha:86855	plasmacytoma	solitary plasmacytoma
orpha:86861	non-amyloid monoclonal immunoglobulin deposition disease	non-amyloid monoclonal immunoglobulin deposition disease
orpha:86861	non-amyloid monoclonal immunoglobulin deposition disease	non-amyloid midd
orpha:86861	non-amyloid monoclonal immunoglobulin deposition disease	randall disease
orpha:86864	heavy chain disease	heavy chain disease
orpha:86864	heavy chain disease	hcd
orpha:86867	nodal marginal zone b-cell lymphoma	nodal marginal zone b-cell lymphoma
orpha:86867	nodal marginal zone b-cell lymphoma	nmzl
orpha:86869	lymphomatoid granulomatosis	lymphomatoid granulomatosis
orpha:86869	lymphomatoid granulomatosis	lyg
orpha:86870	cd4+/cd56+ hematodermic neoplasm	cd4+/cd56+ hematodermic neoplasm
orpha:86870	cd4+/cd56+ hematodermic neoplasm	bpdcn
orpha:86870	cd4+/cd56+ hematodermic neoplasm	blastic nk-cell lymphoma
orpha:86870	cd4+/cd56+ hematodermic neoplasm	blastic plasmacytoid dendritic cell neoplasm
orpha:86870	cd4+/cd56+ hematodermic neoplasm	lymphoblastoid variant of nk-cell lymphoma
orpha:86870	cd4+/cd56+ hematodermic neoplasm	monomorphic nk-cell lymphoma
orpha:86871	t-cell prolymphocytic leukemia	t-cell prolymphocytic leukemia
orpha:86871	t-cell prolymphocytic leukemia	t-pll
orpha:86871	t-cell prolymphocytic leukemia	t-cell chronic lymphocytic leukemia
orpha:86872	t-cell large granular lymphocyte leukemia	t-cell large granular lymphocyte leukemia
orpha:86872	t-cell large granular lymphocyte leukemia	proliferation of large granular lymphocytes
orpha:86872	t-cell large granular lymphocyte leukemia	t-lgl
orpha:86872	t-cell large granular lymphocyte leukemia	t-cell lgl leukemia
orpha:86873	aggressive nk-cell leukemia	aggressive nk-cell leukemia
orpha:86873	aggressive nk-cell leukemia	ankcl
orpha:86873	aggressive nk-cell leukemia	aggressive nk-cell lymphoma
orpha:86873	aggressive nk-cell leukemia	nk-cell lgl leukemia
orpha:86873	aggressive nk-cell leukemia	nk-cell large granular lymphocyte leukemia
orpha:86875	adult t-cell leukemia/lymphoma	adult t-cell leukemia/lymphoma
orpha:86875	adult t-cell leukemia/lymphoma	atll
orpha:86879	extranodal nasal nk/t cell lymphoma	extranodal nasal nk/t cell lymphoma
orpha:86879	extranodal nasal nk/t cell lymphoma	angiocentric t-cell lymphoma
orpha:86879	extranodal nasal nk/t cell lymphoma	lethal midline granuloma
orpha:86879	extranodal nasal nk/t cell lymphoma	nk/t-cell lymphoma
orpha:86879	extranodal nasal nk/t cell lymphoma	nktcl
orpha:86879	extranodal nasal nk/t cell lymphoma	nasal t/natural killer-cell lymphoma
orpha:86880	enteropathy-associated t-cell lymphoma	enteropathy-associated t-cell lymphoma
orpha:86880	enteropathy-associated t-cell lymphoma	eatl
orpha:86880	enteropathy-associated t-cell lymphoma	ettl
orpha:86880	enteropathy-associated t-cell lymphoma	enteropathy-type t-cell lymphoma
orpha:86880	enteropathy-associated t-cell lymphoma	intestinal t-cell lymphoma
orpha:86882	hepatosplenic t-cell lymphoma	hepatosplenic t-cell lymphoma
orpha:86884	subcutaneous panniculitis-like t-cell lymphoma	subcutaneous panniculitis-like t-cell lymphoma
orpha:86884	subcutaneous panniculitis-like t-cell lymphoma	sptcl
orpha:86884	subcutaneous panniculitis-like t-cell lymphoma	subcutaneous panniculitic t-cell lymphoma
orpha:86885	primary cutaneous peripheral t-cell lymphoma not otherwise specified	primary cutaneous peripheral t-cell lymphoma not otherwise specified
orpha:86885	primary cutaneous peripheral t-cell lymphoma not otherwise specified	primary cutaneous peripheral t-cell lymphoma nos
orpha:86885	primary cutaneous peripheral t-cell lymphoma not otherwise specified	primary cutaneous unspecified peripheral t-cell lymphoma
orpha:86886	angioimmunoblastic t-cell lymphoma	angioimmunoblastic t-cell lymphoma
orpha:86886	angioimmunoblastic t-cell lymphoma	ailt
orpha:86886	angioimmunoblastic t-cell lymphoma	immunoblastic lymphadenopathy
orpha:86886	angioimmunoblastic t-cell lymphoma	lymphogranulomatosis x
orpha:86886	angioimmunoblastic t-cell lymphoma	t-cell lymphoma, aild type
orpha:86893	nodular lymphocyte predominant hodgkin lymphoma	nodular lymphocyte predominant hodgkin lymphoma
orpha:86893	nodular lymphocyte predominant hodgkin lymphoma	nlphl
orpha:86896	histiocytic sarcoma	histiocytic sarcoma
orpha:86897	langerhans cell sarcoma	langerhans cell sarcoma
orpha:869	triple a syndrome	triple a syndrome
orpha:869	triple a syndrome	2a syndrome
orpha:869	triple a syndrome	3a syndrome
orpha:869	triple a syndrome	4a syndrome
orpha:869	triple a syndrome	aaa syndrome
orpha:869	triple a syndrome	achalasia-addisonianism-alacrima syndrome
orpha:869	triple a syndrome	adrenal insufficiency-achalasia-alacrima syndrome
orpha:869	triple a syndrome	allgrove syndrome
orpha:869	triple a syndrome	double a syndrome
orpha:869	triple a syndrome	quaternary a syndrome
orpha:86900	interdigitating dendritic cell sarcoma	interdigitating dendritic cell sarcoma
orpha:86900	interdigitating dendritic cell sarcoma	interdigitating cell sarcoma
orpha:86900	interdigitating dendritic cell sarcoma	reticulum cell sarcoma
orpha:86902	follicular dendritic cell sarcoma	follicular dendritic cell sarcoma
orpha:86903	dendritic cell sarcoma not otherwise specified	dendritic cell sarcoma not otherwise specified
orpha:86904	methotrexate-associated lymphoproliferative disorders	methotrexate-associated lymphoproliferative disorders
orpha:86904	methotrexate-associated lymphoproliferative disorders	mtx-lpd
orpha:86904	methotrexate-associated lymphoproliferative disorders	mtx-associated lymphoproliferative disorders
orpha:86906	hypothalamic hamartomas with gelastic seizures	hypothalamic hamartomas with gelastic seizures
orpha:86908	idiopathic hemiconvulsion-hemiplegia syndrome	idiopathic hemiconvulsion-hemiplegia syndrome
orpha:86908	idiopathic hemiconvulsion-hemiplegia syndrome	hhe syndrome
orpha:86908	idiopathic hemiconvulsion-hemiplegia syndrome	hemiconvulsion-hemiplegia-epilepsy syndrome
orpha:86908	idiopathic hemiconvulsion-hemiplegia syndrome	ihhs
orpha:86909	myoclonic epilepsy of infancy	myoclonic epilepsy of infancy
orpha:86909	myoclonic epilepsy of infancy	benign myoclonic epilepsy of infancy
orpha:86909	myoclonic epilepsy of infancy	benign myoclonus epilepsy of infancy
orpha:86911	epilepsy with myoclonic absences	epilepsy with myoclonic absences
orpha:86913	myoclonic epilepsy in non-progressive encephalopathies	myoclonic epilepsy in non-progressive encephalopathies
orpha:86913	myoclonic epilepsy in non-progressive encephalopathies	myoclonic status in non-progressive encephalopathies
orpha:86913	myoclonic epilepsy in non-progressive encephalopathies	myoclonus epilepsy in non-progressive encephalopathies
orpha:86914	lymphedema-cerebral arteriovenous anomaly syndrome	lymphedema-cerebral arteriovenous anomaly syndrome
orpha:86915	lymphedema-atrial septal defects-facial changes syndrome	lymphedema-atrial septal defects-facial changes syndrome
orpha:86915	lymphedema-atrial septal defects-facial changes syndrome	irons-bhan syndrome
orpha:86915	lymphedema-atrial septal defects-facial changes syndrome	irons-bianchi syndrome
orpha:86918	diffuse palmoplantar keratoderma-acrocyanosis syndrome	diffuse palmoplantar keratoderma-acrocyanosis syndrome
orpha:86918	diffuse palmoplantar keratoderma-acrocyanosis syndrome	diffuse palmoplantar hyperkeratosis-acrocyanosis syndrome
orpha:86919	keratosis palmaris et plantaris-clinodactyly syndrome	keratosis palmaris et plantaris-clinodactyly syndrome
orpha:86919	keratosis palmaris et plantaris-clinodactyly syndrome	palmoplantar keratoderma-clinodactyly syndrome
orpha:86920	dermatopathia pigmentosa reticularis	dermatopathia pigmentosa reticularis
orpha:86923	hereditary palmoplantar keratoderma, gamborg-nielsen type	hereditary palmoplantar keratoderma, gamborg-nielsen type
orpha:86923	hereditary palmoplantar keratoderma, gamborg-nielsen type	hereditary palmoplantar hyperkeratosis, gamborg-nielsen type
orpha:86923	hereditary palmoplantar keratoderma, gamborg-nielsen type	ppk, gamborg-nielsen type
orpha:87	apert syndrome	apert syndrome
orpha:87	apert syndrome	acs1
orpha:87	apert syndrome	acrocephalosyndactyly type 1
orpha:870	down syndrome	down syndrome
orpha:870	down syndrome	trisomy 21
orpha:871	familial progressive cardiac conduction defect	familial progressive cardiac conduction defect
orpha:871	familial progressive cardiac conduction defect	familial lenègre disease
orpha:871	familial progressive cardiac conduction defect	familial lev disease
